cust_id,trip_date,trip_distance,trip_duration,trip_fare,trip_tips,trip_wait_time,trip_rating,pri_id,cust_name,trip_id,driver_id
83,2025-04-04,1.71,1.31,25.57,8.0,3.0,4.0,,Jeffrey Baker,T1440,137
83,2025-04-05,8.78,9.49,16.93,2.75,2.0,4.0,,Jeffrey Baker,T1441,103
83,2025-04-06,2.9,4.91,14.62,7.19,1.0,4.0,,Jeffrey Baker,T1442,29
83,2025-04-09,1.29,1.19,25.2,3.71,2.0,2.0,,Jeffrey Baker,T1443,31
83,2025-04-15,0.85,0.62,23.54,4.34,0.0,4.0,,Jeffrey Baker,T1444,19
83,2025-04-19,4.04,3.82,12.99,7.07,1.0,5.0,,Jeffrey Baker,T1445,148
83,2025-04-22,14.7,23.12,14.64,4.98,0.0,3.0,,Jeffrey Baker,T1446,27
83,2025-04-27,0.78,0.64,11.47,5.34,0.0,5.0,,Jeffrey Baker,T1447,94
83,2025-05-01,0.97,0.88,31.35,3.37,1.0,2.0,,Jeffrey Baker,T1448,85
83,2025-05-03,1.26,1.83,34.62,4.28,1.0,1.0,,Jeffrey Baker,T1449,44
83,2025-05-10,3.66,3.31,31.53,9.63,2.0,4.0,,Jeffrey Baker,T1450,113
84,2025-02-21,13.15,9.9,15.68,3.23,1.0,4.0,,Casey Jackson,T1451,150
84,2025-02-23,6.81,6.79,37.56,0.68,5.0,3.0,,Casey Jackson,T1452,74
84,2025-03-03,5.46,5.89,43.04,8.89,2.0,5.0,,Casey Jackson,T1453,87
84,2025-03-13,10.74,10.79,38.91,3.13,1.0,4.0,,Casey Jackson,T1454,143
84,2025-03-28,10.04,8.2,14.66,4.04,1.0,3.0,,Casey Jackson,T1455,94
84,2025-04-02,0.97,0.78,25.44,2.52,1.0,,,Casey Jackson,T1456,98
84,2025-04-06,2.48,4.28,31.58,0.9,3.0,4.0,,Casey Jackson,T1457,141
84,2025-04-09,2.83,5.11,27.71,5.17,0.0,2.0,,Casey Jackson,T1458,132
84,2025-04-26,0.66,1.1,13.84,6.1,1.0,2.0,,Casey Jackson,T1459,56
84,2025-04-30,15.83,11.69,19.74,2.3,1.0,4.0,,Casey Jackson,T1460,97
84,2025-05-09,0.1,0.09,45.44,5.23,1.0,5.0,,Casey Jackson,T1461,98
85,2025-02-19,7.85,12.52,12.66,3.99,1.0,3.0,94.0,Johnathan Glass,T1462,34
85,2025-02-20,4.06,4.45,10.69,9.48,11.0,2.0,94.0,Johnathan Glass,T1463,100
85,2025-02-24,7.41,8.83,43.61,1.43,1.0,5.0,94.0,Johnathan Glass,T1464,145
85,2025-02-28,4.18,4.3,37.95,4.96,0.0,5.0,94.0,Johnathan Glass,T1465,14
85,2025-03-03,11.31,20.28,37.25,1.41,2.0,4.0,94.0,Johnathan Glass,T1466,112
85,2025-03-06,0.74,0.74,26.45,1.27,4.0,3.0,94.0,Johnathan Glass,T1467,75
85,2025-03-10,3.28,2.2,42.86,6.87,2.0,5.0,94.0,Johnathan Glass,T1468,97
85,2025-03-12,0.21,0.34,23.09,2.03,6.0,3.0,94.0,Johnathan Glass,T1469,121
85,2025-03-21,5.32,4.4,21.08,5.86,3.0,3.0,94.0,Johnathan Glass,T1470,55
85,2025-03-24,0.44,0.29,8.26,1.27,6.0,3.0,94.0,Johnathan Glass,T1471,117
85,2025-03-25,5.25,6.33,16.8,3.91,1.0,4.0,94.0,Johnathan Glass,T1472,93
85,2025-03-26,6.37,6.3,6.88,9.44,2.0,4.0,94.0,Johnathan Glass,T1473,37
85,2025-04-01,12.64,23.02,43.41,5.73,1.0,5.0,94.0,Johnathan Glass,T1474,26
85,2025-04-16,0.1,0.08,34.57,9.33,2.0,1.0,94.0,Johnathan Glass,T1475,67
85,2025-04-18,12.64,13.03,36.04,0.29,2.0,2.0,94.0,Johnathan Glass,T1476,84
85,2025-05-02,1.21,2.14,32.99,5.74,2.0,5.0,94.0,Johnathan Glass,T1477,18
85,2025-05-03,9.87,8.85,36.29,0.13,2.0,4.0,94.0,Johnathan Glass,T1478,27
86,2025-02-28,5.24,6.16,11.03,9.17,3.0,1.0,12.0,Andrew Gibson,T1479,31
86,2025-03-04,12.93,21.11,19.99,0.95,1.0,2.0,12.0,Andrew Gibson,T1480,106
86,2025-03-07,4.4,4.67,19.38,0.34,5.0,5.0,12.0,Andrew Gibson,T1481,129
86,2025-03-14,6.45,5.38,9.48,3.11,1.0,5.0,12.0,Andrew Gibson,T1482,6
87,2025-02-18,19.68,19.8,11.3,0.1,1.0,4.0,44.0,Louis Peterson,T1483,11
87,2025-02-19,0.39,0.27,46.07,3.65,5.0,5.0,44.0,Louis Peterson,T1484,18
87,2025-03-01,4.67,4.14,33.29,6.38,2.0,,44.0,Louis Peterson,T1485,21
87,2025-03-04,6.59,5.16,14.7,8.72,0.0,4.0,44.0,Louis Peterson,T1486,19
87,2025-03-20,3.61,2.72,30.69,4.44,2.0,1.0,44.0,Louis Peterson,T1487,4
87,2025-03-22,4.78,3.6,31.74,1.58,3.0,2.0,44.0,Louis Peterson,T1488,77
87,2025-03-23,0.66,0.45,15.23,3.94,1.0,5.0,44.0,Louis Peterson,T1489,116
87,2025-04-07,4.7,4.11,45.21,0.88,1.0,3.0,44.0,Louis Peterson,T1490,25
87,2025-04-08,3.1,3.48,46.82,8.64,1.0,5.0,44.0,Louis Peterson,T1491,77
87,2025-04-10,7.61,5.32,30.96,2.46,1.0,5.0,44.0,Louis Peterson,T1492,49
87,2025-04-11,0.03,0.03,19.52,3.39,3.0,5.0,44.0,Louis Peterson,T1493,65
87,2025-04-14,4.7,3.47,28.38,2.65,2.0,1.0,44.0,Louis Peterson,T1494,83
87,2025-04-23,4.07,3.5,38.13,5.92,3.0,2.0,44.0,Louis Peterson,T1495,1
87,2025-04-25,0.62,0.57,8.58,2.75,2.0,4.0,44.0,Louis Peterson,T1496,81
87,2025-04-30,1.99,1.63,19.98,6.44,4.0,4.0,44.0,Louis Peterson,T1497,21
87,2025-05-01,5.07,4.81,36.34,0.11,1.0,,44.0,Louis Peterson,T1498,86
87,2025-05-02,8.52,7.83,14.17,2.52,1.0,4.0,44.0,Louis Peterson,T1499,15
87,2025-05-03,1.76,1.73,49.0,1.65,0.0,,44.0,Louis Peterson,T1500,50
87,2025-05-04,12.24,11.94,24.62,7.25,3.0,3.0,44.0,Louis Peterson,T1501,48
87,2025-05-08,1.79,1.66,31.08,4.98,1.0,4.0,44.0,Louis Peterson,T1502,49
88,2025-02-14,0.44,0.8,8.34,2.53,0.0,5.0,,Neil Johnson,T1503,108
88,2025-02-15,0.2,0.17,44.22,2.73,2.0,3.0,,Neil Johnson,T1504,45
88,2025-02-17,3.65,4.14,10.15,5.64,17.0,4.0,,Neil Johnson,T1505,32
88,2025-02-19,2.14,1.77,42.5,3.64,2.0,5.0,,Neil Johnson,T1506,132
88,2025-02-21,0.57,0.42,14.53,7.36,0.0,3.0,,Neil Johnson,T1507,97
88,2025-03-01,18.66,24.66,6.35,4.56,2.0,4.0,,Neil Johnson,T1508,80
88,2025-03-06,15.3,15.05,29.62,8.19,0.0,3.0,,Neil Johnson,T1509,146
88,2025-03-17,4.28,2.95,15.28,8.59,1.0,2.0,,Neil Johnson,T1510,54
88,2025-03-18,12.79,9.46,22.67,7.75,2.0,4.0,,Neil Johnson,T1511,127
88,2025-03-21,1.46,1.45,10.93,0.3,7.0,5.0,,Neil Johnson,T1512,134
88,2025-03-23,2.75,2.7,38.34,3.7,5.0,5.0,,Neil Johnson,T1513,66
88,2025-03-27,6.41,9.1,26.14,3.38,1.0,5.0,,Neil Johnson,T1514,137
88,2025-03-29,2.0,3.13,49.1,3.99,1.0,4.0,,Neil Johnson,T1515,109
88,2025-03-31,2.84,4.97,36.6,4.88,2.0,5.0,,Neil Johnson,T1516,23
88,2025-04-08,1.7,2.9,22.02,9.37,3.0,5.0,,Neil Johnson,T1517,107
88,2025-04-10,1.96,1.61,18.11,1.35,0.0,5.0,,Neil Johnson,T1518,51
88,2025-04-11,1.26,1.03,28.75,9.43,2.0,4.0,,Neil Johnson,T1519,72
88,2025-04-15,1.97,2.02,49.37,6.03,8.0,5.0,,Neil Johnson,T1520,103
88,2025-04-21,11.0,11.37,45.28,6.57,1.0,,,Neil Johnson,T1521,80
88,2025-04-25,2.69,2.44,47.78,7.1,1.0,5.0,,Neil Johnson,T1522,145
88,2025-04-26,3.68,4.79,29.85,7.77,3.0,3.0,,Neil Johnson,T1523,18
88,2025-05-02,3.28,2.94,13.93,4.05,10.0,4.0,,Neil Johnson,T1524,143
88,2025-05-03,6.62,7.27,23.32,3.55,2.0,4.0,,Neil Johnson,T1525,81
88,2025-05-05,3.92,3.93,27.32,1.35,1.0,2.0,,Neil Johnson,T1526,107
88,2025-05-06,13.49,12.21,23.08,6.59,7.0,4.0,,Neil Johnson,T1527,69
88,2025-05-08,7.33,8.44,41.92,9.6,6.0,2.0,,Neil Johnson,T1528,80
89,2025-02-23,1.58,2.01,43.49,2.71,0.0,2.0,9.0,Philip Yu,T1529,143
89,2025-04-08,1.6,2.29,40.91,2.32,2.0,1.0,9.0,Philip Yu,T1530,42
90,2025-02-15,2.8,3.08,35.43,1.14,4.0,5.0,,Carrie Hensley,T1531,34
90,2025-02-16,6.52,13.04,41.64,9.54,7.0,1.0,,Carrie Hensley,T1532,48
90,2025-02-18,13.58,10.37,9.2,8.37,4.0,,,Carrie Hensley,T1533,136
90,2025-02-20,5.67,5.3,24.93,9.46,3.0,4.0,,Carrie Hensley,T1534,138
90,2025-02-22,13.5,23.43,35.91,5.01,5.0,4.0,,Carrie Hensley,T1535,5
90,2025-03-02,11.98,8.31,23.11,0.64,0.0,3.0,,Carrie Hensley,T1536,116
90,2025-03-04,3.85,2.73,10.74,8.47,0.0,4.0,,Carrie Hensley,T1537,117
90,2025-03-13,3.8,4.96,46.73,8.99,2.0,5.0,,Carrie Hensley,T1538,108
90,2025-03-18,2.42,1.96,10.52,4.76,8.0,4.0,,Carrie Hensley,T1539,23
90,2025-03-24,6.63,7.65,9.52,0.19,2.0,5.0,,Carrie Hensley,T1540,62
90,2025-03-25,2.04,1.71,36.68,6.99,2.0,,,Carrie Hensley,T1541,13
90,2025-03-28,3.36,3.54,18.84,1.99,0.0,4.0,,Carrie Hensley,T1542,137
90,2025-03-29,1.43,1.78,19.72,7.71,1.0,2.0,,Carrie Hensley,T1543,20
90,2025-03-31,7.46,11.85,27.81,4.54,3.0,4.0,,Carrie Hensley,T1544,92
90,2025-04-03,8.32,15.27,17.61,2.96,0.0,3.0,,Carrie Hensley,T1545,108
90,2025-04-07,1.85,1.81,22.15,6.64,4.0,3.0,,Carrie Hensley,T1546,108
90,2025-04-15,1.71,1.64,8.59,0.24,2.0,,,Carrie Hensley,T1547,33
90,2025-04-17,6.39,10.87,37.95,8.46,3.0,5.0,,Carrie Hensley,T1548,148
90,2025-04-18,2.59,3.59,29.7,5.12,2.0,4.0,,Carrie Hensley,T1549,64
90,2025-04-20,14.85,10.59,41.06,8.76,9.0,2.0,,Carrie Hensley,T1550,30
90,2025-04-24,1.54,1.55,27.73,8.47,4.0,2.0,,Carrie Hensley,T1551,108
90,2025-04-25,1.45,1.18,20.81,1.65,1.0,3.0,,Carrie Hensley,T1552,73
90,2025-04-29,6.16,7.1,9.5,5.55,5.0,4.0,,Carrie Hensley,T1553,109
90,2025-05-03,5.23,4.27,44.81,2.1,3.0,4.0,,Carrie Hensley,T1554,145
90,2025-05-07,1.01,0.7,14.36,7.55,1.0,5.0,,Carrie Hensley,T1555,100
90,2025-05-10,5.95,4.7,37.24,4.41,1.0,2.0,,Carrie Hensley,T1556,14
91,2025-02-20,5.01,3.39,25.74,3.11,3.0,4.0,61.0,Jessica Chapman,T1557,19
91,2025-02-28,9.27,7.35,49.93,0.58,4.0,5.0,61.0,Jessica Chapman,T1558,71
91,2025-03-01,5.27,3.89,20.65,1.12,6.0,2.0,61.0,Jessica Chapman,T1559,59
91,2025-03-21,0.41,0.32,12.32,8.35,6.0,5.0,61.0,Jessica Chapman,T1560,97
91,2025-03-24,3.67,2.76,13.73,4.19,1.0,4.0,61.0,Jessica Chapman,T1561,44
91,2025-03-26,3.79,2.9,31.16,7.91,5.0,2.0,61.0,Jessica Chapman,T1562,111
91,2025-04-25,0.26,0.19,16.1,0.76,4.0,4.0,61.0,Jessica Chapman,T1563,11
91,2025-04-28,10.45,13.1,18.53,0.12,3.0,4.0,61.0,Jessica Chapman,T1564,106
91,2025-05-05,3.83,2.78,16.97,9.12,2.0,4.0,61.0,Jessica Chapman,T1565,2
92,2025-02-12,14.89,9.94,37.71,2.35,1.0,1.0,,Jaime Smith,T1566,125
92,2025-02-20,0.05,0.05,6.02,4.88,3.0,3.0,,Jaime Smith,T1567,145
92,2025-02-21,4.1,5.12,23.32,1.67,1.0,4.0,,Jaime Smith,T1568,94
92,2025-02-26,1.11,1.1,35.19,1.57,4.0,2.0,,Jaime Smith,T1569,93
92,2025-03-05,3.15,5.52,16.9,5.98,2.0,4.0,,Jaime Smith,T1570,4
92,2025-03-09,12.91,12.31,23.07,5.83,9.0,5.0,,Jaime Smith,T1571,63
92,2025-03-21,1.68,1.25,42.29,4.32,5.0,2.0,,Jaime Smith,T1572,29
92,2025-03-24,6.04,7.64,18.34,2.97,4.0,2.0,,Jaime Smith,T1573,19
92,2025-03-28,0.0,0.0,9.7,1.71,1.0,4.0,,Jaime Smith,T1574,91
92,2025-03-30,3.23,5.93,37.22,9.71,1.0,3.0,,Jaime Smith,T1575,29
92,2025-04-01,2.98,2.65,13.5,1.46,6.0,3.0,,Jaime Smith,T1576,116
92,2025-04-05,2.39,1.74,20.38,6.63,3.0,1.0,,Jaime Smith,T1577,70
92,2025-04-16,6.65,6.74,47.96,8.13,8.0,,,Jaime Smith,T1578,123
92,2025-04-18,3.59,4.17,36.05,4.65,6.0,2.0,,Jaime Smith,T1579,23
92,2025-04-22,12.52,9.52,44.61,9.79,1.0,2.0,,Jaime Smith,T1580,46
92,2025-04-27,0.6,0.76,41.19,6.14,7.0,4.0,,Jaime Smith,T1581,8
92,2025-05-03,0.03,0.04,21.35,1.0,2.0,1.0,,Jaime Smith,T1582,66
92,2025-05-05,2.14,3.15,25.89,6.47,2.0,4.0,,Jaime Smith,T1583,100
92,2025-05-06,15.62,21.85,38.12,5.17,2.0,,,Jaime Smith,T1584,61
92,2025-05-08,2.37,2.46,32.4,0.89,1.0,2.0,,Jaime Smith,T1585,112
92,2025-05-10,3.93,3.81,36.42,0.76,3.0,2.0,,Jaime Smith,T1586,52
93,2025-02-19,3.17,2.6,22.8,5.29,1.0,4.0,,Joshua Lawson,T1587,36
93,2025-02-22,13.99,11.94,25.73,0.75,7.0,2.0,,Joshua Lawson,T1588,112
93,2025-02-27,22.49,15.52,47.0,0.78,1.0,5.0,,Joshua Lawson,T1589,87
93,2025-03-01,2.71,2.88,39.85,6.34,0.0,4.0,,Joshua Lawson,T1590,85
93,2025-03-06,1.03,1.22,26.11,3.48,1.0,2.0,,Joshua Lawson,T1591,13
93,2025-03-10,0.79,1.48,47.95,4.7,0.0,,,Joshua Lawson,T1592,47
93,2025-03-19,6.61,5.81,42.2,6.45,0.0,4.0,,Joshua Lawson,T1593,90
93,2025-04-13,5.97,5.49,8.25,8.33,4.0,4.0,,Joshua Lawson,T1594,22
93,2025-04-15,2.38,2.83,45.09,6.21,2.0,5.0,,Joshua Lawson,T1595,58
93,2025-04-18,2.57,4.27,7.31,0.62,1.0,3.0,,Joshua Lawson,T1596,30
93,2025-04-20,6.33,5.09,14.95,0.51,1.0,4.0,,Joshua Lawson,T1597,146
94,2025-03-25,0.78,1.23,41.19,9.44,1.0,4.0,,Bobby Welch,T1598,106
94,2025-05-05,2.2,1.7,10.75,5.1,4.0,4.0,,Bobby Welch,T1599,146
95,2025-02-15,1.53,1.75,20.44,4.98,1.0,4.0,,Carlos Haynes,T1600,74
95,2025-02-26,0.1,0.08,6.98,1.71,3.0,5.0,,Carlos Haynes,T1601,94
95,2025-03-01,8.41,8.46,38.18,2.05,4.0,2.0,,Carlos Haynes,T1602,71
95,2025-03-02,11.69,19.34,43.71,9.83,3.0,,,Carlos Haynes,T1603,7
95,2025-03-03,6.41,9.28,8.22,4.42,1.0,5.0,,Carlos Haynes,T1604,65
95,2025-03-05,2.44,2.94,44.25,5.95,0.0,4.0,,Carlos Haynes,T1605,46
95,2025-03-06,0.86,0.72,34.92,1.06,1.0,2.0,,Carlos Haynes,T1606,18
95,2025-03-11,13.77,26.56,5.97,4.38,2.0,4.0,,Carlos Haynes,T1607,141
95,2025-03-12,1.94,3.07,35.25,3.76,5.0,4.0,,Carlos Haynes,T1608,8
95,2025-03-18,4.46,6.37,12.29,2.87,1.0,2.0,,Carlos Haynes,T1609,74
95,2025-03-21,3.66,3.44,13.8,9.45,3.0,5.0,,Carlos Haynes,T1610,145
95,2025-03-28,4.11,5.44,6.77,2.63,1.0,5.0,,Carlos Haynes,T1611,102
95,2025-03-29,0.24,0.33,40.22,7.06,2.0,5.0,,Carlos Haynes,T1612,79
95,2025-03-30,2.45,3.71,31.1,3.98,9.0,2.0,,Carlos Haynes,T1613,79
95,2025-03-31,3.54,4.27,6.08,5.08,1.0,5.0,,Carlos Haynes,T1614,121
95,2025-04-03,4.04,4.25,18.41,2.86,1.0,5.0,,Carlos Haynes,T1615,63
95,2025-04-07,17.09,18.21,43.09,3.93,2.0,4.0,,Carlos Haynes,T1616,40
95,2025-04-08,1.31,1.05,41.41,5.32,5.0,2.0,,Carlos Haynes,T1617,84
95,2025-04-10,6.29,4.84,12.77,3.46,0.0,4.0,,Carlos Haynes,T1618,15
95,2025-04-11,2.17,2.06,43.68,1.88,1.0,2.0,,Carlos Haynes,T1619,99
95,2025-04-18,3.28,3.28,17.23,2.15,1.0,5.0,,Carlos Haynes,T1620,134
95,2025-04-19,7.35,7.64,38.12,7.14,0.0,,,Carlos Haynes,T1621,121
95,2025-04-25,8.6,12.21,10.65,1.86,0.0,5.0,,Carlos Haynes,T1622,63
95,2025-04-26,3.17,2.47,32.21,7.46,3.0,1.0,,Carlos Haynes,T1623,136
95,2025-04-27,1.87,1.64,6.48,0.09,6.0,5.0,,Carlos Haynes,T1624,128
95,2025-04-30,1.54,1.3,18.81,7.92,0.0,,,Carlos Haynes,T1625,112
95,2025-05-01,2.12,3.5,39.58,4.92,1.0,3.0,,Carlos Haynes,T1626,111
95,2025-05-08,1.39,0.93,30.9,1.97,8.0,2.0,,Carlos Haynes,T1627,32
95,2025-05-10,17.68,12.21,14.66,8.85,3.0,5.0,,Carlos Haynes,T1628,45
96,2025-02-16,21.35,31.38,20.25,7.66,1.0,4.0,5.0,Mr. Robert Cook,T1629,122
96,2025-02-20,7.9,8.19,49.78,5.38,2.0,4.0,5.0,Mr. Robert Cook,T1630,82
96,2025-02-23,2.27,2.54,47.2,6.96,2.0,5.0,5.0,Mr. Robert Cook,T1631,13
96,2025-02-25,0.47,0.66,5.9,5.02,1.0,4.0,5.0,Mr. Robert Cook,T1632,24
96,2025-02-27,0.08,0.1,30.79,5.14,8.0,4.0,5.0,Mr. Robert Cook,T1633,14
96,2025-03-02,2.68,1.87,14.0,7.85,0.0,5.0,5.0,Mr. Robert Cook,T1634,70
96,2025-03-07,4.1,3.18,33.13,7.39,13.0,4.0,5.0,Mr. Robert Cook,T1635,62
96,2025-03-14,0.6,0.45,39.98,2.52,9.0,5.0,5.0,Mr. Robert Cook,T1636,120
96,2025-03-18,4.53,4.72,20.89,3.64,3.0,5.0,5.0,Mr. Robert Cook,T1637,89
96,2025-03-29,5.67,8.12,40.62,4.94,2.0,4.0,5.0,Mr. Robert Cook,T1638,1
96,2025-04-04,7.37,6.35,45.29,4.09,1.0,,5.0,Mr. Robert Cook,T1639,126
96,2025-04-12,0.63,1.22,16.02,8.9,4.0,5.0,5.0,Mr. Robert Cook,T1640,32
96,2025-04-17,9.79,6.56,36.96,2.94,0.0,4.0,5.0,Mr. Robert Cook,T1641,141
96,2025-04-18,9.42,10.86,27.67,5.91,3.0,,5.0,Mr. Robert Cook,T1642,32
96,2025-04-21,0.29,0.27,26.66,8.63,0.0,4.0,5.0,Mr. Robert Cook,T1643,56
96,2025-04-28,2.02,3.08,28.47,8.49,8.0,5.0,5.0,Mr. Robert Cook,T1644,91
96,2025-05-03,5.9,11.68,13.89,4.28,7.0,2.0,5.0,Mr. Robert Cook,T1645,4
97,2025-02-13,1.68,1.65,14.44,2.63,3.0,2.0,,Arthur Moore,T1646,23
97,2025-02-16,0.3,0.34,29.97,7.21,2.0,4.0,,Arthur Moore,T1647,29
97,2025-02-20,2.27,1.58,35.3,0.55,7.0,5.0,,Arthur Moore,T1648,98
97,2025-02-21,1.02,1.28,8.79,7.17,5.0,5.0,,Arthur Moore,T1649,149
97,2025-02-22,6.54,10.9,35.59,7.18,5.0,1.0,,Arthur Moore,T1650,30
97,2025-02-28,0.12,0.14,30.13,1.49,7.0,4.0,,Arthur Moore,T1651,90
97,2025-03-02,9.32,18.63,6.37,1.69,1.0,,,Arthur Moore,T1652,148
97,2025-03-10,0.51,0.46,47.23,4.51,0.0,2.0,,Arthur Moore,T1653,144
97,2025-03-12,0.15,0.16,44.15,2.78,3.0,4.0,,Arthur Moore,T1654,67
97,2025-03-16,3.8,6.42,49.98,4.45,5.0,5.0,,Arthur Moore,T1655,101
97,2025-03-22,8.66,14.36,5.14,2.27,1.0,2.0,,Arthur Moore,T1656,58
97,2025-03-24,3.2,2.72,38.71,8.75,8.0,2.0,,Arthur Moore,T1657,25
97,2025-03-26,0.06,0.05,16.41,2.89,1.0,3.0,,Arthur Moore,T1658,23
97,2025-03-29,3.58,3.81,35.27,5.12,1.0,3.0,,Arthur Moore,T1659,129
97,2025-03-31,0.91,1.07,39.05,7.42,3.0,2.0,,Arthur Moore,T1660,97
97,2025-04-01,4.43,4.14,29.75,4.84,2.0,4.0,,Arthur Moore,T1661,143
97,2025-04-04,6.29,10.32,11.11,7.5,0.0,,,Arthur Moore,T1662,128
97,2025-04-06,15.73,28.07,13.38,4.43,2.0,5.0,,Arthur Moore,T1663,81
97,2025-04-08,15.04,13.26,32.15,3.54,1.0,,,Arthur Moore,T1664,4
97,2025-04-15,10.22,9.66,18.2,3.25,0.0,5.0,,Arthur Moore,T1665,135
97,2025-04-16,2.99,3.62,41.84,4.71,0.0,5.0,,Arthur Moore,T1666,46
97,2025-04-25,11.39,7.87,14.77,3.97,1.0,3.0,,Arthur Moore,T1667,9
97,2025-04-30,0.97,0.88,43.96,4.77,0.0,4.0,,Arthur Moore,T1668,33
97,2025-05-03,7.2,5.72,37.81,8.86,8.0,3.0,,Arthur Moore,T1669,84
97,2025-05-08,3.5,6.81,15.81,0.07,0.0,3.0,,Arthur Moore,T1670,132
98,2025-02-10,0.97,1.84,5.37,9.09,4.0,2.0,,Courtney Murphy,T1671,65
98,2025-02-12,12.17,8.74,35.25,6.54,0.0,,,Courtney Murphy,T1672,106
98,2025-02-14,10.51,7.53,20.52,6.59,7.0,3.0,,Courtney Murphy,T1673,34
98,2025-02-16,4.14,6.9,11.33,9.22,1.0,4.0,,Courtney Murphy,T1674,85
98,2025-02-20,7.22,6.45,5.04,2.32,4.0,,,Courtney Murphy,T1675,88
98,2025-02-24,8.3,8.64,23.44,9.04,2.0,4.0,,Courtney Murphy,T1676,55
98,2025-02-25,2.97,2.33,19.25,5.27,1.0,1.0,,Courtney Murphy,T1677,137
98,2025-02-27,4.38,6.0,34.42,1.48,3.0,5.0,,Courtney Murphy,T1678,17
98,2025-02-28,3.5,2.51,41.33,9.36,3.0,3.0,,Courtney Murphy,T1679,149
98,2025-03-01,20.36,26.3,24.9,2.03,0.0,,,Courtney Murphy,T1680,141
98,2025-03-09,4.44,4.2,27.37,6.56,0.0,4.0,,Courtney Murphy,T1681,131
98,2025-03-12,6.3,6.87,15.22,7.57,1.0,2.0,,Courtney Murphy,T1682,4
98,2025-03-14,2.33,1.73,22.23,8.28,3.0,5.0,,Courtney Murphy,T1683,7
98,2025-03-18,1.38,2.07,32.79,9.72,12.0,3.0,,Courtney Murphy,T1684,26
98,2025-03-20,6.07,8.4,28.04,2.61,1.0,2.0,,Courtney Murphy,T1685,24
98,2025-04-04,1.53,2.86,27.15,7.04,0.0,2.0,,Courtney Murphy,T1686,10
98,2025-04-05,0.54,0.49,38.94,0.94,0.0,2.0,,Courtney Murphy,T1687,13
98,2025-04-08,11.07,9.08,41.95,0.73,2.0,5.0,,Courtney Murphy,T1688,125
98,2025-04-11,4.59,3.88,15.46,9.94,3.0,4.0,,Courtney Murphy,T1689,39
98,2025-04-18,0.2,0.39,34.21,1.19,3.0,4.0,,Courtney Murphy,T1690,147
98,2025-04-20,0.16,0.17,22.89,9.25,3.0,5.0,,Courtney Murphy,T1691,19
98,2025-04-21,7.66,7.52,22.61,8.58,7.0,2.0,,Courtney Murphy,T1692,76
98,2025-04-29,1.64,2.96,23.77,7.96,1.0,2.0,,Courtney Murphy,T1693,52
98,2025-05-06,11.58,8.68,32.72,5.54,2.0,4.0,,Courtney Murphy,T1694,120
98,2025-05-07,12.35,19.74,20.51,4.18,2.0,4.0,,Courtney Murphy,T1695,46
98,2025-05-09,3.66,5.72,15.91,5.13,1.0,2.0,,Courtney Murphy,T1696,149
99,2025-02-10,7.19,7.75,37.74,6.27,3.0,4.0,,Anthony Lopez,T1697,75
99,2025-02-12,2.45,2.8,27.27,6.4,6.0,5.0,,Anthony Lopez,T1698,124
99,2025-02-18,0.94,1.48,18.56,6.3,0.0,5.0,,Anthony Lopez,T1699,48
99,2025-02-24,1.29,0.9,39.32,7.17,1.0,2.0,,Anthony Lopez,T1700,62
99,2025-02-28,3.68,5.48,19.47,3.05,1.0,2.0,,Anthony Lopez,T1701,58
99,2025-03-05,7.77,11.65,33.32,0.28,11.0,3.0,,Anthony Lopez,T1702,18
99,2025-03-12,0.63,0.59,40.28,9.06,3.0,3.0,,Anthony Lopez,T1703,108
99,2025-03-19,3.9,6.6,37.63,6.79,10.0,3.0,,Anthony Lopez,T1704,48
99,2025-03-27,0.09,0.09,40.57,7.07,1.0,3.0,,Anthony Lopez,T1705,63
99,2025-04-04,3.59,4.32,26.32,8.61,5.0,4.0,,Anthony Lopez,T1706,12
99,2025-04-05,7.42,8.91,17.36,8.31,2.0,2.0,,Anthony Lopez,T1707,34
99,2025-04-09,3.23,3.95,48.51,2.67,1.0,5.0,,Anthony Lopez,T1708,102
99,2025-04-14,20.73,39.87,16.38,6.99,0.0,4.0,,Anthony Lopez,T1709,87
99,2025-04-16,13.68,26.73,27.56,5.88,6.0,2.0,,Anthony Lopez,T1710,25
99,2025-04-19,5.72,4.85,47.41,6.69,5.0,1.0,,Anthony Lopez,T1711,132
99,2025-04-24,3.18,3.54,25.31,3.1,1.0,4.0,,Anthony Lopez,T1712,141
99,2025-04-27,19.38,32.92,26.61,9.22,3.0,5.0,,Anthony Lopez,T1713,49
99,2025-04-29,2.24,2.41,21.86,4.1,8.0,5.0,,Anthony Lopez,T1714,78
99,2025-04-30,0.58,0.95,9.44,4.28,3.0,2.0,,Anthony Lopez,T1715,136
99,2025-05-01,3.69,7.27,35.47,3.17,2.0,,,Anthony Lopez,T1716,55
99,2025-05-06,10.36,12.06,43.05,0.45,7.0,5.0,,Anthony Lopez,T1717,18
100,2025-02-12,0.68,0.45,37.59,2.59,7.0,2.0,42.0,Shawn Morris,T1718,35
100,2025-02-15,11.94,14.75,17.66,9.76,9.0,2.0,42.0,Shawn Morris,T1719,7
100,2025-02-18,6.18,5.99,15.06,4.78,4.0,2.0,42.0,Shawn Morris,T1720,13
100,2025-02-20,4.02,5.34,6.29,9.56,1.0,2.0,42.0,Shawn Morris,T1721,126
